id,genre,track_name,artist_name,valence,energy
6Bnfx3pfcI1zisjv65s8rc,hardcore,Worms Of The Senses / Faculties Of The Skull,Refused,0.181,0.902
5ode1mUfjSSJFHPLcPSnG5,hardcore,Fair Warning,Negative Approach,0.359,0.924
2hceNWqvPzc2jMM2f6ZbqT,hardcore,State Of The Union,Rise Against,0.383,0.971
6p9JypjWtS7NlrEMZbhBBw,hardcore,What's Your Problem,Circle Jerks,0.834,0.879
1uxq5CUoUcCf8vGeeERBXw,hardcore,It's The Limit,Cro-Mags,0.307,0.983
4r47iLcY9Cur77Mv2r9Lel,hardstyle,Lonely - Original Mix,Wildstylez,0.546,0.928
1uJrbXHw7LSezn1tMW60yG,hardstyle,On the Go,Headhunterz,0.0742,0.974
1hvdO2XWB9m0GEgp8gpS0w,hardstyle,Let It Go - Radio Edit,Various Artists,0.151,0.953
5hBIWx081Ew6NATl3YqYc3,hardstyle,Raiders Of The Sun,Headhunterz,0.205,0.909
2kLolaXHXHZAB2SWKzgRKz,hardstyle,Squared - Original Mix,Zany,0.389,0.983
3qciK2CjNKilmoCr0XKL70,hardstyle,So High - Original Mix,Noisecontrollers,0.795,0.993
2KQo1nEPiGeSAX1ICuuKbG,hardstyle,Let It Rain - Original Edit,The Pitcher,0.172,0.86
6FNb9aITzxuHLHhStdC3kf,hardstyle,Rockstar - Original Edit,Various Artists,0.191,0.991
6tlRodqnPwOLKSyDsvrt8m,hardstyle,I Miss You - Extended Version,Wasted Penguinz,0.551,0.857
3PbT6iJviJQiUTdowpjzsd,hardstyle,FTS - Original,Various Artists,0.218,0.884
4Xp4p2RLlJp6EUExa6Cz3p,heavy-metal,The Scarecrow,Avantasia,0.293,0.871
5xXeIlEiWIA8xnPa8BkJyj,heavy-metal,Over the Wall,Testament,0.304,0.686
6tmx154r74oV7Ha3AQ3cNC,heavy-metal,Radix malorum,Gorgoroth,0.306,0.858
0UzhWantC3SRDwpNA6ygXt,heavy-metal,Death in Fire,Amon Amarth,0.164,0.986
60f1s0PSfuYNDqmA3wEOQk,heavy-metal,Two of Spades,Ensiferum,0.537,0.996
58Kclyn4LKyfaP5DNoOu2d,heavy-metal,Taking The World By Storm,Kataklysm,0.233,0.972
5sQ47B4YVsFXF2IWeJiPKB,heavy-metal,Lost in Space,Avantasia,0.216,0.732
1s4Ie0cT6P73SRSfh3oyGW,heavy-metal,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,0.344,0.93
1VRnW4Qk8PP3EGGFMs6Z32,heavy-metal,Battle Hymn,Manowar,0.164,0.822
4YSyo6Gb3lfSV4k0AadalA,heavy-metal,Pinball Map,In Flames,0.561,0.96
5IweeQZdY5XEzStLzUJG5t,hip-hop,Purple Pills,D12,0.754,0.634
2xbI8Vmyv3TkpTdywpPyNw,hip-hop,Selfish,PnB Rock,0.0399,0.6
1vVNlXi8gf8tZ7OhnEs4VE,hip-hop,A Lie,French Montana,0.524,0.792
75ZvA4QfFiZvzhj2xkaWAh,hip-hop,I Fall Apart,Post Malone,0.291,0.538
3DXncPQOG4VBw3QHh3S817,hip-hop,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,0.811,0.668
561jH07mF1jHuk7KlaeF0s,hip-hop,Mockingbird,Eminem,0.254,0.678
3ooAjhyOZ1xttGD0iq1GVO,hip-hop,"New York, New York",Tha Dogg Pound,0.694,0.532
0Ws8D3EWUDgY962Xftb0h5,hip-hop,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",Calvin Harris,0.434,0.79
1AH60dMaEfNjzDoUIFwIQi,hip-hop,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),A Boogie Wit da Hoodie,0.138,0.478
3iU29nCVaP0fwCvEZa83vd,holidays,Christmas Roses,Various Artists,0.744,0.43
1ndg7E3PrXLtbRZAO2UNPu,holidays,Christmas Auld Lang Syne,Various Artists,0.237,0.321
3SgXLFsStHwA2Y9PMvCz8Z,holidays,The Night Before Christmas Song,Various Artists,0.541,0.228
7oi49orPhuccvH9ApR7eYX,holidays,The Christmas Song,Vera Lynn,0.127,0.22
7oPYusgF2LjclCj2RnONRv,holidays,Snowfall,Claude Thornhill,0.179,0.074
38v47ymyhGXFX9Cfa9yGq5,holidays,All Through the Night (with Richard Marx),Heart,0.284,0.382
6WpDrizP8ipNEG7qG2Lypz,holidays,Sooner Or Later,Various Artists,0.241,0.134
7K8aDZqKxtQQPsT7IviHhT,holidays,White Christmas,Cliff Richard,0.176,0.212
78GQ2yzYA64hbE9gT6soLv,holidays,Joy to the World,Elmo & Patsy,0.749,0.314
0rnISJVk1R7oq4WEpkW2jz,holidays,Jingle Bell Rock,Various Artists,0.942,0.603
0jryDICIAztTxzwD5IjZuq,honky-tonk,Carried Away,George Strait,0.272,0.491
2PEkXkHKvk4bnC1TgTDCDM,honky-tonk,Sweet Annie,Zac Brown Band,0.171,0.434
18MS8gVY5UbjMQypepDgqi,honky-tonk,This Ole Boy,Craig Morgan,0.683,0.882
5pQtfVIaQvINzl0XIGKNrC,honky-tonk,Redneck Woman,Gretchen Wilson,0.74,0.847
0PYNG70wvQ3X3fCcfDWJG6,honky-tonk,Jolene,Dolly Parton,0.809,0.537
38CLNfnKWFVBJN5f0vcw4E,honky-tonk,Pirate Flag,Kenny Chesney,0.574,0.805
2XBZrsdIslC6sAnwQ2mUJT,honky-tonk,White Lightin',George Jones,0.965,0.598
4RyjKCD7vFGxhaHHotWMfH,honky-tonk,Peppelinos bar,Lasse Stefanz,0.967,0.987
1i0dSMHAT93YcRUSLJwG64,honky-tonk,"Live Fast, Love Hard, Die Young",Faron Young,0.817,0.215
5XSMEz3plMjaDETZa8F7uz,honky-tonk,Fish,Craig Campbell,0.599,0.673
0qzrBq0JQcYqFP4IGNB7PX,house,Long Time - Original Mix,Tiësto,0.465,0.818
4HVk2y63YUqoKyyx7DSOUY,house,Leave Me Behind - Radio Mix,Bauer & Lanford,0.108,0.815
6LuHcIZmMG5LU2hiqxscNb,house,#thatPOWER,will.i.am,0.398,0.604
37ROa71bglF3Xrwqbt7Vx3,house,Ignition,Nicky Romero,0.629,0.892
4bJhvPYFBlyoUOo8ts3b6B,house,Derezzed,Daft Punk,0.142,0.728
1HTh4meXIkX5JHVYs8DQ6r,house,Silenced By The Night [Alesso vs. Keane] - Alesso Remix,Keane,0.13,0.724
3U8biDNVpdtvrsJwaD4s9J,house,Tsunami - Radio Edit,DVBBS,0.388,0.923
5JtRPhMzaZqnhbEmcWWuqm,house,Never Say Goodbye (feat. Bright Lights),Hardwell,0.177,0.791
4MqMpR4oTZz1ihPmZEo0eH,house,Feel It (with Sean Kingston & Flo Rida) - Explicit Album Version,Three 6 Mafia,0.468,0.651
57ZgmPBjQzjF9XVWCW0xmr,idm,Seven Forty Seven,Various Artists,0.0324,0.545
66e60hwpUnBUKwNT3YzZsR,idm,Go! Spastic,Squarepusher,0.14,0.813
1Nr5DCrmbNwolyK4Dq46Jr,idm,Logl/Rock Witch,Aphex Twin,0.241,0.64
04ZbcIONrJTCECTaYrheNB,idm,Light Through The Veins,Jon Hopkins,0.054,0.673
3upL2OO5TRQXpxdyhK1RHf,idm,Melt!,Flying Lotus,0.241,0.833
4ZOv9mx6Lz7RRaBFi5UNaE,idm,Aquarium,Nosaj Thing,0.271,0.655
6Wei2NUSG66WzLiqSuQAy5,idm,Nanou2,Aphex Twin,0.0776,0.000982
17aio5mSLBL4hRmVNjXrqf,idm,Planetarium,Squarepusher,0.214,0.686
0X0tzF7VhZGPdvgnGSPXq3,idm,thank,Plaid,0.611,0.712
1fcKoMHat5NFGAUcfTqZkO,idm,444,Autechre,0.199,0.772
3jeYKtFC9Ol8CuwUvFRfZq,indian,Dev's Last Journey - The Theme - Devdas / Soundtrack Version,Various Artists,0.0385,0.381
3wOKU4CW3SYQkroOkDaYKD,indian,Dilruba,Kailasa,0.929,0.864
2sURneAotz0wUnak36GzQY,indian,Main Rang Sharbaton Ka,Pritam,0.713,0.57
6f3C6rJo7zvmfr1h5SRvxg,indian,Ladki Badi Anjani Hai,Jatin-Lalit,0.731,0.774
182jUSRyBpIoGzUcij4D1F,indian,Prabhati (based on Raga Gunkali) - 1999 Remastered Version,Ravi Shankar,0.278,0.172
2apzkt6lgTKN7Iv5d5SW92,indian,Khamoshiyan Gungunane Lagi,A.R. Rahman,0.23,0.349
3bnlel72WwhDfTGzFEBoZG,indian,Jannatein Kahan - Power Ballad,Pritam,0.444,0.806
42JzQZrPUtMnPEvvGxQn1f,indian,Tere Mere Milan Ki Yeh Raina,Kishore Kumar,0.632,0.511
0KtHnXQjYkHNDsjTX3XqLc,indian,Bhaag Milkha Bhaag - Rock Version,Shankar-Ehsaan-Loy,0.323,0.721
1uzkWkIaWaxzHJgJ4Fy5rO,indian,Bole Chudiyan,Jatin-Lalit,0.737,0.875
7iM7Zkf3uFQWE4IbjwYoN0,indie,Power Over Me,Dermot Kennedy,0.491,0.843
5zOnoB8FdZudDcPX4O8WqF,indie,(No One Knows Me) Like the Piano,Sampha,0.178,0.199
3kbTUGPCwtTwapTdF2ub8z,indie,Follow My Voice,Julie Byrne,0.162,0.112
3LHg768dEKqJKht2uPTlVR,indie,Ghosts,Laura Marling,0.75,0.368
0ZK8TGOsngrstVPsnrHbK1,indie,Peach Pit,Peach Pit,0.298,0.804
5Fli1xRi01bvCjsZvKWro0,indie,Houdini,Foster The People,0.764,0.908
5VarZFY00sO54HErJ3TPCI,indie,So Good At Being in Trouble,Unknown Mortal Orchestra,0.594,0.435
5IafdoRLyaGPeeA6f8ysIe,indie,I'm So Tired,Fugazi,0.155,0.129
5hNqD8yyT3TTqp7mhh3pp3,indie,Burning,The Whitest Boy Alive,0.891,0.773
7y79WtHkMzby7uFxdz3NZ3,indie,Czech One,King Krule,0.166,0.211
7HGTkn2aX7MNdKs7nV2xBt,indie-pop,Somebody Told Me,The Killers,0.647,0.987
2mkv1b3dRFyiJ4Ybq31owf,indie-pop,Hunger of the Pine,alt-J,0.0741,0.413
6ooluO7DiEhI1zmK94nRCM,indie-pop,Take Me Out,Franz Ferdinand,0.494,0.676
49h0RYK3yzWkfbVyNJjJ01,indie-pop,Do I Wanna Know?,Arctic Monkeys,0.445,0.574
2zyz614fJRrqQXW1q0sY1c,indie-pop,Girls,The 1975,0.898,0.911
6ZapsNk1ZpaebNXAIohP9R,indie-pop,Home,Edward Sharpe & The Magnetic Zeros,0.137,0.589
5VGlqQANWDKJFl0MBG3sg2,indie-pop,Use Somebody,Kings of Leon,0.173,0.715
4MzGM692jKGkNSQ7qzeTaJ,indie-pop,Fever,The Black Keys,0.743,0.674
5rJqv6nBKQQrFPY2B4pZib,indie-pop,Everywhere I Go (Kings and Queens),New Politics,0.502,0.981
5mSjJvTv9l5X2CblEa2ehN,indie-pop,Gunshot,Lykke Li,0.35,0.621
34vs8Nv1UbY63eWgMR1Tb2,industrial,Join In The Chant,Nitzer Ebb,0.611,0.748
3sbuk9GbeWTkMoBKfqUoF8,industrial,Kampfbereit,Front 242,0.195,0.447
13DXtbL8IILkVfOlIi8o79,industrial,Little 15,Depeche Mode,0.129,0.205
7vFOnk0yQVCmPKza0i857k,industrial,Memorabilia,Nine Inch Nails,0.332,0.989
6Zqj7C6uaIXFF5B8XxzWTO,industrial,Every Day Is Halloween,Ministry,0.74,0.759
3TQQia7NM2GwsiwiVZWrSC,industrial,Spit It Out,Aesthetic Perfection,0.532,0.985
5yGndwLq1MmGkQ6Ef28kRF,industrial,War On Error,Rotersand,0.533,0.93
5h7fEEW7DmBa0Pu5mdTnGq,industrial,Welcome to Paradise,Front 242,0.66,0.895
1P7bF9rc30uGS8oofgjr5b,industrial,Arising Hero,Funker Vogt,0.201,0.986
6D4wIYiIziq6m2Qh9mgF1L,industrial,Disposable Teens,Marilyn Manson,0.459,0.939
3CVDpnjD3G05fv2YQ0RFB7,iranian,Ney Nava / Naghmeh,Hossein Alizadeh,0.164,0.273
08UgPobNfySQPeUJjfa1Rz,iranian,Ma Beh ham Mohtajim,Googoosh,0.201,0.299
663KtZSYhWObuG37patjOE,iranian,Eshgh -e Man Bash (Be My Love),Behnam Safavi,0.826,0.924
7Gqd38DjMlisST6YcSaN2s,iranian,Delam Tang Shode,Zedbazi,0.435,0.554
0kKPEvDw2UvH0AdWHhsIP8,iranian,Nazi Naz Kon,Ebi,0.566,0.658
6ryPxSkoLQdLx21ECswJH4,iranian,Che Khab Hayee,Shadmehr Aghili,0.58,0.721
14YNj2x28nzIrTOAAiy7tZ,iranian,Man-O Gonjeshk-Hayeh Khouneh,Googoosh,0.118,0.269
0CmOQieZ7nYrP6Uo9Gi2cr,iranian,Ashiuneh,Hayedeh,0.433,0.334
2TpwlVaPZen2nZ9Zd1rqp3,iranian,Suddenly (feat. Rebecca) - Radio Edit,Arash,0.869,0.95
3BCUer5PlXIIB3SknVdbHX,iranian,Elaheh Naaz,Moein,0.491,0.531
722tyoTZE5JAVkyCMb3jvO,j-dance,#RUN,Tetsuya Komuro,0.645,0.894
0LxMgts0i2AZ3JXDbxIJxI,j-dance,All Over The World featuring Victor Davies,Yukihiro Fukutomi,0.553,0.814
30KOBavOG4frTBMHDlbK9P,j-dance,You are Welcome - Original Mix,DJ Tasaka,0.71,0.846
3IITf0ItgZrG1dDQmmx3fK,j-dance,Flight,Various Artists,0.771,0.824
19zCOrI2FpIODvytcxkxcL,j-dance,koboreteshimattamizunoyouni - 池内ヨシカツ Remix -,Faint★Star,0.503,0.779
3nvbZPAi5xsXdrWKUjAvni,j-dance,Feb 04,Takkyu Ishino,0.404,0.631
1lzJDp8HXsGp1QUhgjrzGP,j-dance,night voice,DE DE MOUSE,0.665,0.859
5gTDTfgv4NoKn9QPl6sHcG,j-dance,WEIGHTLESS feat. ANDY LOVE,KSUKE,0.268,0.714
5MV6LwrPq7xaitgMu2dxrC,j-dance,SYNERGY,m-flo,0.575,0.936
24BMvs3rFT8Yl6xemzARvS,j-dance,fallin',Ghost like girlfriend,0.804,0.73
0FLpAby5wPKHv8SguviJnF,j-idol,激ヤバ∞ボッカーン!!(アニメ Ver.),Moso Calibration,0.923,0.898
09ig9eT0ah9l6mqPukJC28,j-idol,SPLASH,Maneki Kecak,0.396,0.969
4QmQmxo1loZvnmT4NJD07t,j-idol,Darling Darling,Jang Keun-suk,0.755,0.891
2zFTvgrf6ADYKvbf0X9YPa,j-idol,ドリドリ,Shoko Nakagawa,0.441,0.978
4kMWW5loXgqa2WhtRfGFBL,j-idol,ティンクル,Minami Takahashi,0.854,0.846
0xoJFWEgHyJi9BTY0VRNJU,j-idol,Creaction,Akishibu Project,0.597,0.962
1OWkxXIoqLbGCZ5gMYow3x,j-idol,最Ψ最好調!,Dempagumi.Inc,0.705,0.981
1nN4v7YYzli38ySIA7c82y,j-idol,アイドル,ここな feat. ミオヤマザキ,0.341,0.962
4HqtK9xJuR2y7vxhANC5f3,j-idol,カラフル,ClariS,0.627,0.88
5i8UnPA1NjKpD7QaWyaFCG,j-idol,ちいさな ちいさな,Wasuta,0.559,0.775
1CpYTi0SQ3hsyxkGUxzj2f,j-pop,ideal white,Mashiro Ayano,0.439,0.934
2nFRUHhPhT9lus1xtkQtUp,j-pop,ファミリーパーティー - album mix,Kyary Pamyu Pamyu,0.869,0.908
1w2yONa3yfqAHyY5tqFosU,j-pop,Hi-Five,Superfly,0.694,0.864
0NGRhn8yItYShgVHUlpYgq,j-pop,お願い!セニョリータ,ORANGE RANGE,0.591,0.888
7Jy8rrORinhl0ZmTMcYEQ0,j-pop,Sisters,SCANDAL,0.617,0.857
1g2D4dhmNFF1eGCdlHdGNA,j-pop,くじらの巣,domico,0.407,0.696
4plI2gd8aM6EowYmehQc9x,j-pop,Beautiful Life,AI,0.354,0.632
1THgEf7LF26w1uZmK15vXX,j-pop,Afterglow,The fin.,0.44,0.817
4ei6ndsUz88j0r6FJn0CwA,j-pop,FREEDOM - NO EDIT,globe,0.88,0.902
6ME8NwgcKY9AqJPrHGJY2y,j-pop,Beachside Lover,The Hotpantz,0.457,0.797
0V0BDbUyslaOULBgRpS1YM,j-rock,雨天決行,Tokyo Incidents,0.736,0.506
3elouuZKimxnIKhBjUZQ24,j-rock,CQCQ,"Kami-sama, I have noticed",0.711,0.917
3S8Zs7Gqjzr3dzHDFuCRdN,j-rock,Electric Surfin' Go Go,POLYSICS,0.63,0.945
62QdGeghTuWTKXGsLsN5Py,j-rock,ZERO,VAMPS,0.383,0.964
73zEh1oWekCXIZVAkahzEN,j-rock,Monster,THE RiCECOOKERS,0.522,0.487
02eUYzGE92sZL253A39vBt,j-rock,荒野を歩け,ASIAN KUNG-FU GENERATION,0.363,0.823
0rJMKXdEHlcu20LKj05rce,j-rock,HERO,THE FLYDAY,0.683,0.98
0rCMlyJf9sv5BrETQkCCFY,j-rock,ENDLESS SUMMER NUDE,Magokoro Brothers,0.64,0.963
0BMwIFjH2UCfsGDsQf7fTO,j-rock,no future - Instrumental,Bloodthirsty Butchers,0.403,0.635
2DjiJLLcPEQuim52KIgIGM,j-rock,Sun Myself,Various Artists,0.772,0.805
1CDBaGlisZlOJzvx88lL8A,jazz,Song For My Father,Horace Silver,0.591,0.671
29axpCDY8Gf5cJOZ8rG6AS,jazz,Directions,Liam Noble,0.734,0.172
1DgQyMa4f1myDWa21BwgVq,jazz,I Let a Song Go out of My Heart,Alice Babs,0.478,0.4
1OGwtlps3T1Fo70q6zZUAs,jazz,Are You Real - Remastered,Art Blakey & The Jazz Messengers,0.665,0.667
66dtIYkpmtSZAIJzp4qlKN,jazz,Wake The Neighbors,Kris Bowers,0.192,0.853
796NTbUTaySCOVqvV2XIuB,jazz,Arcade Coffee Shop,Kristian Borring,0.29,0.192
7IPEQ3ScOp9cAd3dC7JvDn,jazz,Mama Too Tight,Archie Shepp,0.718,0.675
3pcmCjGpvJJseYmD2TPlEh,jazz,I Cover The Waterfront,Annie Lennox,0.292,0.201
2l2Wc0siUPFZg1SEHfkk7J,jazz,Tensity,David Axelrod,0.312,0.45
1rmykIK4vBrCGLq6PR8U5u,jazz,Avalon,James Carter,0.89,0.663
70yagRK5PfSHCA9oducpYm,k-pop,활,김태성,0.113,0.378
2EFDlTTFdC4HrV8UfLfnkp,k-pop,Dream,Yiruma,0.108,0.0595
1qJ6HHAlajckYox9OghTHb,k-pop,HOOT,Girls' Generation,0.925,0.977
6XXuR2UHRCDQNyB4Ny5rUK,k-pop,Romance is All Around,V.A,0.768,0.497
6MYgJtV9IU4QTYOdhKinnD,k-pop,애인 있어요 (원곡 가수 이은미),샘 카터,0.172,0.406
3MTfGthhjxTlVHIB8gFLZN,k-pop,숨바꼭질 (inst.),V.A,0.881,0.552
1OPmEI3EixtYE1Y5ARBYcm,k-pop,Angel,SE7EN,0.677,0.716
61Xu04ijZgZS7Np84nHZhq,k-pop,Brother And Sister,G.NA,0.882,0.871
0IRJadRzG1ypfqEgb1BxGS,k-pop,Dear TV (해열),Tablo,0.76,0.469
4CV4ZtDPQmXD6PGFtVhbL9,k-pop,볕들 날,Hwaii,0.201,0.333
4z7QGidwzfe59eny2SF8aj,kids,Smells Like Teen Spirit,Rockabye Baby!,0.521,0.299
4mHu0AdCu5b0HuY5kkBdJa,kids,City Garden Rap,Wonder Pets,0.696,0.687
27kV88aIyoUNFl2Zr8xiVJ,kids,Verb - SHR Edit,Missinglink,0.649,0.542
2gLAI8WGYCjrEGvVIataGr,kids,Counting Stars,Kidz Bop Kids,0.884,0.773
42Yjw5KEY2vJBkcCQh5S22,kids,Going On A Bear Hunt,Susie Tallman,0.928,0.68
7exER11O6jaBmUWhOvWRGh,kids,Wade in the Water,Ella Jenkins,0.329,0.262
6rqY8aewgPpg4ILN96vo3f,kids,Ba Ba Black Sheep,Caspar Babypants,0.902,0.379
5BDAbZToOXc7pH99TNJI3g,kids,Not An Egg,The Backyardigans,0.519,0.537
5rXUXw606m5YVCALeBZRIp,kids,This Land Is Your Land,Little Mo' Mccoury,0.881,0.516
5dl8WFCxndWZlsDXuzT00p,kids,"The Best Day Ever (with Sandy, Mr. Krabs, Plankton & Patrick)",Spongebob Squarepants,0.591,0.711
5sQGo3fB2NoFalyy4uZjiu,latin,Ojalá,Silvio Rodríguez,0.377,0.235
1ei3g2hMYh1VKvik9FoUQR,latin,Sólo Mía (feat. Maluma),Yandel,0.864,0.733
1PZ3QsCFec05Ls3PwOqKXZ,latin,Tiene Espinas El Rosal,Grupo Cañaveral De Humberto Pabón,0.822,0.423
5hyq5k3Do9gW3HGvDg5ZEJ,latin,La Lola,Café Quijano,0.867,0.79
2pK7tq9N5Yr7w9gZbWpNxe,latin,Fuiste Mía un Verano,Leonardo Favio,0.403,0.455
4iqXKJhwbOtOT5aHZr7Fxj,latin,Me Cuesta Tanto Olvidarte,Mecano,0.498,0.229
6b0wH4eNO6Jx6ZwAoGmHfK,latin,Me Vas A Extrañar,Pepe Aguilar,0.565,0.36
7DrluKkTviBwCc8AV3VGmf,latin,Clandestino,Shakira,0.881,0.822
1zRqRmZyE0bgXkSoVVaCwK,latin,En Ésta No,Sin Bandera,0.4,0.503
7wRvRmq56V2ydnFFuJoOaH,latin,Te Deseo Lo Mejor (En Vivo),Gerardo Coronel,0.962,0.522
4Uvknj2gFtJ4b51QkDeSx2,latino,Por fin,Pablo Alborán,0.254,0.409
41dwfdVGLtjXxIKE65yUWP,latino,Can't Remember to Forget You,Shakira,0.824,0.81
2MioxSroS0g1mi24LLfcnq,latino,Por un Segundo,Aventura,0.965,0.562
3Llqnc4urPjFeSnJbyDY2c,latino,Temblando,Antonio Orozco,0.197,0.774
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.816,0.439
2FmQWgxcHefsoyw4ob0yq3,latino,Quién Se Anima,Gerardo Ortiz,0.983,0.685
4XhqLlodOmH3HVoyztS1zA,latino,Creo en Ti,Reik,0.435,0.268
774MLFbOy9NNkh6E2HYhhy,latino,La Playa,La Oreja de Van Gogh,0.366,0.577
2LTcAMwvECXoKxHUW640V1,latino,Por Lo Que Reste de Vida,Thalia,0.389,0.757
6RlAZ8QY4LcA4DxUUIiwmn,latino,Limbo,Daddy Yankee,0.917,0.875
37wrhH3OnJw3VBFerPYqyf,malay,Kalimah Cinta,Amy Search,0.266,0.303
6OzyK08svJmVBZGgKXi6Ni,malay,Ternyata Cinta,Padi,0.356,0.731
404hU57FUcViCzElhOKzb7,malay,Salam Terakhir,Dato' Sudirman,0.227,0.576
3mvRJMn6gMhgjZrcaf3Edp,malay,Curiga,Ning Baizura,0.0394,0.29
0DSyts3bOCE09yxNK98pep,malay,Jangan Lupakan,Nidji,0.311,0.461
4ksgoAjYOn7fGVG5SgqgAK,malay,Legenda,Dato' Sheila Majid,0.3,0.397
1Nizg6wA1jOCcgNJ29aqzL,malay,Aku Baik-Baik Saja,Ratu,0.309,0.448
4YSK4peOikOobzZ7kp8CY9,malay,Awan Berlalu Pergi,Man Bai,0.358,0.546
7FjPYGkt2YCgKjQVKVq9XS,malay,Bathera Merdeka,Datuk Ahmad Jais,0.394,0.321
4Fg3YkddCnXT2HluIoWaCp,malay,Redha,In-Team,0.136,0.325
3J6YxipvHHhUsyUbKJaeqb,mandopop,黑天鵝,許慧欣,0.376,0.864
5A36twZjVJsc4VdxMck3rc,mandopop,紅糖水,Chris Yu,0.197,0.371
1ALlSLrAls9JaJnboXMM7Z,mandopop,修煉愛情,JJ Lin,0.239,0.648
2T0I3HTMA0fdIAdlSWnlce,mandopop,月半彎,Jacky Cheung,0.317,0.452
60jJiRTHnyFvqm8F99lQCW,mandopop,認錯,優客李林,0.324,0.28
3SPqieoOf9sw12aZkLZSDd,mandopop,Loving You,BY2,0.298,0.425
05Mw2bHHClR3AWLcf5GmVC,mandopop,寂寞沙洲冷,Steve Chou,0.618,0.495
3tPhn7ocw1yDxOSBIiDHF6,mandopop,揮著翅膀的女孩 - 國,Joey Yung,0.434,0.267
6MESd4fSpAb9upsUBsvrWc,mandopop,情歌沒有告訴你,Fish Leong,0.266,0.699
6yXVqMDGo9Du7goz6tXrq8,mandopop,對愛期待,黃小琥,0.271,0.499
3vjfFKMqFclw9KJdTaMLRz,metal,Now We Die,Machine Head,0.0783,0.98
1qlRSRaD3Hb5lfzcAs0Ev1,metal,Carrie - Single Version,Various Artists,0.144,0.524
4QrvwbiPaOMqoayUJ1razT,metal,High Road,Mastodon,0.467,0.957
4hOohf45f0JtxYKNsEAIOV,metal,For Whom The Bell Tolls,Metallica,0.213,0.861
6ursmCnbc9oDRGa2yHKkoZ,metal,Roots Bloody Roots,Sepultura,0.261,0.874
3ebrniHtOzNWigJhEkWguR,metal,Paranoid,Black Sabbath,0.182,0.961
5MZrOnwTMwnUqAMxTNnV7t,metal,Heaven Nor Hell,Volbeat,0.672,0.768
3MrRksHupTVEQ7YbA0FsZK,metal,The Final Countdown,Europe,0.188,0.843
0QRxtcxL31dRAeiUUuENPu,metal,Territory,Sepultura,0.303,0.946
7fcfNW0XxTWlwVlftzfDOR,metal-misc,Walk,Pantera,0.703,0.704
6bDVc03eMOMfvKez5qMAcq,metal-misc,Still Counting,Volbeat,0.366,0.923
51TG9W3y9qyO8BY5RXKgnZ,metal-misc,Symphony Of Destruction,Megadeth,0.51,0.891
2h1rjzw90ZeMgbzOHJFHao,metal-misc,What If I Was Nothing,All That Remains,0.221,0.768
1pPlSUdw0SoYHi2YBa57j8,metal-misc,Strife,Trivium,0.309,0.987
0EYtFwA4BA0uoozzCGqKjd,metal-misc,Ace of Spades,Motörhead,0.209,0.99
57fqmDaokbxZ3TaB0jp39q,metal-misc,Holy Diver,Dio,0.109,0.901
50r8v0uwRlhlBiy3o39DIq,metal-misc,Poison,Alice Cooper,0.285,0.893
6iC4yNDnwpSJ61Sz8g6EDG,metal-misc,Carrion,Parkway Drive,0.428,0.969
2eDjwnjzODPYouW3en1eTw,metalcore,Pittsburgh (No Intro),The Amity Affliction,0.402,0.943
1rih4htJUSA9c5vRHp5a8O,metalcore,The Balance,August Burns Red,0.305,0.97
1zalQPA3y0Latbiis4motB,metalcore,To The Stage,Asking Alexandria,0.0553,0.987
0hZVoEGeSZG2A5gjZx46Ig,metalcore,Quantum Flux,Northlane,0.264,0.907
4AtYqrzFTQNydF1uo02BFk,metalcore,Time Will Not Remain,Killswitch Engage,0.539,0.977
2wVY3XAbaIK0Kw2fzpuTSN,metalcore,An Ocean Between Us,As I Lay Dying,0.0419,0.997
4geHi4niVBx4lQ4Nku1Q3t,metalcore,Afterlife,Avenged Sevenfold,0.391,0.95
068y76RWvyvUHPGKyDSOQh,metalcore,The Sadness Will Never End,Bring Me The Horizon,0.0696,0.837
3NoQ4X6xYebrtzNJg8d4oi,metalcore,Right Side of the Bed,Atreyu,0.722,0.926
6VgEh8EaCAI57ndyq3dCrw,metalcore,The Road,Asking Alexandria,0.451,0.961
